,index,Unnamed: 0,Solute,Solvent,SoluteSMILES,SolventSMILES,DeltaGsolv
1753,153,194,1-heptanol,bromoform,CCCCCCCO,C(Br)(Br)Br,-7.1
1754,1099,1382,1-propanol,isooctane,CCCO,CC(C)CC(C)(C)C,-3.0
1755,2181,2815,propanoicacid,methanol,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl,CO,-72.0
1756,246,379,2-hexanone,chlorobenzene,CCCCC(=O)C,C1=CC=C(C=C1)Cl,-5.84
1757,2365,3036,4-chloroaniline,water,C1=CC(=CC=C1N)Cl,O,-74.1
1758,789,1037,3-methylaniline,heptane,CC1=CC(=CC=C1)N,CCCCCCC,-6.35
1759,580,806,acetonitrile,diethylether,CC#N,CCOCC,-3.59
1760,1470,1810,fenbufen,octanol,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O,CCCCCCCCO,-17.12
1761,703,935,1-propanol,ethylbenzene,CCCO,CCC1=CC=CC=C1,-3.71
1762,1212,1513,2-pentanone,nonane,CCCC(=O)C,CCCCCCCCC,-3.97
1763,1295,1607,naphthalene,octanol,C1=CC=C2C=CC=CC2=C1,CCCCCCCCO,-6.97
1764,896,1154,pentylamine,hexadecane,CCCCCN,CCCCCCCCCCCCCCCC,-4.28
1765,1908,2382,phenylformate,water,C1=CC=C(C=C1)C(=O)O,O,-3.82
1766,1260,1571,aniline,octane,C1=CC=C(C=C1)N,CCCCCCCC,-4.84
1767,487,652,toluene,decane,CC1=CC=CC=C1,CCCCCCCCCC,-4.65
1768,1624,2049,1-pentanol,tributylphosphate,CCCCCO,CCCCOP(=O)(OCCCC)OCCCC,-6.69
1769,559,783,1-heptanol,diethylether,CCCCCCCO,CCOCC,-7.51
1770,1141,1428,water,isopropylbenzene,O,CC(C)C1=CC=CC=C1,-1.41
1771,2203,2852,bromoaceticacid,methanol,CCOC=O,CO,-63.0
1772,1119,1402,methylbenzoate,isooctane,COC(=O)C1=CC=CC=C1,CC(C)CC(C)(C)C,-6.71
1773,801,1049,1-heptanol,heptanol,CCCCCCCO,CCCCCCCO,-7.84
1774,1774,2218,1-nitrobutane,water,CCCC[N+](=O)[O-],O,-3.08
1775,512,682,trichloroethene,decane,C(=C(Cl)Cl)Cl,CCCCCCCCCC,-3.84
1776,633,863,nitromethane,dimethylacetamide,C[N+](=O)[O-],CC(=O)N(C)C,-5.62
1777,2288,2955,3-nitrophenol,water,C1=CC(=CC(=C1)O)[N+](=O)[O-],O,-61.9
1778,1664,2096,n-pentane,water,CCCCC,O,2.33
1779,1012,1286,2-heptanone,hexane,CCCCCC(=O)C,CCCCCC,-5.36
1780,1931,2460,propylparaben,water,CCCOC(=O)C1=CC=C(C=C1)O,O,-9.37
1781,1416,1739,2-octanone,octanol,CCCCCCC(=O)C,CCCCCCCCO,-6.38
1782,1150,1449,mesitylene,mesitylene,CC1=CC(=CC(=C1)C)C,CC1=CC(=CC(=C1)C)C,-6.4
1783,790,1038,4-methylaniline,heptane,CC1=CC=C(C=C1)N,CCCCCCC,-6.15
1784,2215,2868,aniline,methanol,C1=CC=C(C=C1)N,CO,-74.1
1785,116,155,ethanol,bromobenzene,CCO,C1=CC=C(C=C1)Br,-3.26
1786,1497,1865,ethylacetate,pentane,CCOC(=O)C,CCCCC,-3.69
1787,740,982,methanol,heptane,CO,CCCCCCC,-1.29
1788,2277,2941,3-methylphenol,water,CC1=CC(=CC=C1)O,O,-71.1
1789,1974,2569,acetanilide,hexane-water,CC(=O)NC1=CC=CC=C1,CCCCCC.O,1.35
1790,1081,1364,piperazine,isobutanol,C1CNCCN1,CC(C)CO,-6.58
1791,1627,2053,propanoicacid,tributylphosphate,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl,CCCCOP(=O)(OCCCC)OCCCC,-7.73
1792,1810,2255,"1,4-dichlorobenzene",water,C1=CC(=CC=C1Cl)Cl,O,-1.01
1793,830,1080,propyne,hexadecane,CC#C,CCCCCCCCCCCCCCCC,-1.4
1794,119,158,1-pentanol,bromobenzene,CCCCCO,C1=CC=C(C=C1)Br,-5.06
1795,656,886,1-propanol,dodecane,CCCO,CCCCCCCCCCCC,-2.74
1796,2158,2791,cyclopentadiene,dimethylsulfoxide,C1C=CC=C1,CS(=O)C,-56.1
1797,2122,2745,aniline,dimethylsulfoxide,C1=CC=C(C=C1)N,CS(=O)C,-52.9
1798,2314,2984,water,water,O,O,-87.8
1799,635,865,n-octane,dimethylformamide,CCCCCCCC,CN(C)C=O,-3.77
1800,369,520,butylacetate,chlorohexane,CCCCCC(=O)[O-],CCCCCCCl,-5.37
1801,268,405,ethylbenzene,chloroform,CCC1=CC=CC=C1,C(Cl)(Cl)Cl,-5.84
1802,655,885,ethanol,dodecane,CCO,CCCCCCCCCCCC,-2.06
1803,2177,2810,methylamine,dimethylsulfoxide,CN,CS(=O)C,-82.4
1804,935,1195,"Z-1,2-dichloroethene",hexadecane,C(=C\Cl)\Cl,CCCCCCCCCCCCCCCC,-3.33
1805,822,1071,cyclohexane,hexadecane,C1CCCCC1,CCCCCCCCCCCCCCCC,-4.04
1806,866,1116,acetaldehyde,hexadecane,CC=O,CCCCCCCCCCCCCCCC,-1.68
1807,46,74,1-hexanol,benzene,CCCCCCO,C1=CC=CC=C1,-6.13
1808,1373,1695,fluorobenzene,octanol,C1=CC=C(C=C1)F,CCCCCCCCO,-3.87
1809,883,1134,butanoicacid,hexadecane,C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO,CCCCCCCCCCCCCCCC,-3.86
1810,991,1265,toluene,hexane,CC1=CC=CC=C1,CCCCCC,-4.84
1811,876,1126,2-hexanone,hexadecane,CCCCC(=O)C,CCCCCCCCCCCCCCCC,-4.45
1812,773,1021,nitrobenzene,heptane,C1=CC=C(C=C1)[N+](=O)[O-],CCCCCCC,-6.14
1813,1219,1525,ethylamine,nonane,CCN,CCCCCCCCC,-1.98
1814,1126,1409,2-butanone,isopropanol,CCC(=O)C,CC(C)O,-4.07
1815,4,30,2-butanone,acetonitrile,CCC(=O)C,CC#N,-4.73
1816,1595,2014,propanoicacid,toluene,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl,CC1=CC=CC=C1,-4.57
1817,1077,1360,hexanoicacid,isobutanol,C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl,CC(C)CO,-8.77
1818,837,1087,o-xylene,hexadecane,CC1=CC=CC=C1C,CCCCCCCCCCCCCCCC,-5.37
1819,681,912,"1,2-ethanediol",ethylacetate,C(CO)O,CCOC(=O)C,-6.82
1820,1715,2148,tetrahydrofuran,water,C1CCOC1,O,-3.47
1821,1148,1447,"3,3-dimethylbutanone",mesitylene,CC(=O)C(C)(C)C,CC1=CC(=CC(=C1)C)C,-4.77
1822,574,800,trimethylamine,diethylether,CN(C)C,CCOCC,-2.78
1823,50,78,1-heptanol,benzene,CCCCCCCO,C1=CC=CC=C1,-6.85
1824,853,1103,1-hexanol,hexadecane,CCCCCCO,CCCCCCCCCCCCCCCC,-4.92
1825,1982,2578,3-methylacetanilide,octanol-water,CC1=CC(=CC=C1)NC(=O)C,CCCCCCCCO.O,-2.14
1826,1823,2268,chlorodifluoromethane,water,C(F)(F)Cl,O,-0.5
1827,833,1083,1-hexyne,hexadecane,CCCCC#C,CCCCCCCCCCCCCCCC,-3.42
1828,1115,1398,1-nitropropane,isooctane,CCC[N+](=O)[O-],CC(C)CC(C)(C)C,-3.94
1829,1166,1465,water,methylenechloride,O,C(Cl)Cl,-2.63
1830,1906,2379,dimethoxymethane,water,COCOC,O,-2.93
1831,971,1236,"3,4-dimethylpyridine",hexadecane,CC1=C(C=NC=C1)C,CCCCCCCCCCCCCCCC,-2.58
1832,399,550,2-butanone,cyclohexane,CCC(=O)C,C1CCCCC1,-3.48
1833,19,46,2-butanone,aniline,CCC(=O)C,C1=CC=C(C=C1)N,-4.87
1834,684,915,1-pentanol,ethylacetate,CCCCCO,CCOC(=O)C,-6.13
1835,35,63,cyclohexane,benzene,C1CCCCC1,C1=CC=CC=C1,-4.05
1836,2236,2889,4-ethylpyridine,methanol,CCC1=CC=NC=C1,CO,-57.6
1837,524,694,ethylamine,decanol,CCN,CCCCCCCCCCO,-3.91
1838,920,1179,dimethyldisulfide,hexadecane,CSSC,CCCCCCCCCCCCCCCC,-4.84
1839,1841,2289,tripropylphosphate,water,CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C,O,-6.1
1840,1890,2358,4-methylaniline,water,CC1=CC=C(C=C1)N,O,-5.55
1841,537,707,p-cresol,dibromoethane,CC1=CC=C(C=C1)O,CC(Br)Br,-7.52
1842,1705,2138,t-butanol,water,CC(C)(C)O,O,-4.51
1843,2313,2983,acetophenone,water,CC(=O)C1=CC=CC=C1,O,-55.7
1844,245,378,2-pentanone,chlorobenzene,CCCC(=O)C,C1=CC=C(C=C1)Cl,-5.29
1845,784,1032,thiophene,heptane,C1=CSC=C1,CCCCCCC,-4.09
1846,1409,1732,triethylphosphate,octanol,CCOP(=O)(OCC)OCC,CCCCCCCCO,-8.88
1847,154,196,bromoform,bromoform,C(Br)(Br)Br,C(Br)(Br)Br,-6.21
1848,1686,2119,ethyne,water,C#C,O,-0.01
1849,625,855,isopropylether,diisopropylether,CC(C)OC(C)C,CC(C)OC(C)C,-3.97
1850,2269,2932,1-propanol,water,CCCO,O,-88.3
1851,1346,1666,pyridine,octanol,C1=CC=NC=C1,CCCCCCCCO,-5.34
1852,569,794,butanoicacid,diethylether,C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO,CCOCC,-7.32
1853,1758,2201,pyridine,water,C1=CC=NC=C1,O,-4.7
1854,1816,2261,2-bromopropane,water,CC(C)Br,O,-0.48
1855,2065,2673,9h-fluorene,octanol-water,C1C2=CC=CC=C2C3=CC=CC=C31,CCCCCCCCO.O,-5.7
1856,127,167,ethylacetate,bromobenzene,CCOC(=O)C,C1=CC=C(C=C1)Br,-4.57
1857,2347,3018,acetonitrile,water,CC#N,O,-75.3
1858,2006,2606,4-(hydroxymethyl)pyridine,octanol-water,C1=CN=CC=C1CO,CCCCCCCCO.O,-0.08
1859,980,1245,iodobenzene,hexadecane,C1=CC=C(C=C1)I,CCCCCCCCCCCCCCCC,-6.25
1860,190,238,methanol,butylacetate,CO,CCCCCC(=O)[O-],-3.04
1861,1139,1424,butylacetate,isopropylbenzene,CCCCCC(=O)[O-],CC(C)C1=CC=CC=C1,-5.36
1862,992,1266,ethylbenzene,hexane,CCC1=CC=CC=C1,CCCCCC,-4.99
1863,699,931,5-bromouracil,ethylacetate,C1=C(C(=O)NC(=O)N1)Br,CCOC(=O)C,-17.93
1864,606,834,iodobenzene,diethylether,C1=CC=C(C=C1)I,CCOCC,-6.64
1865,180,226,ethanol,butanone,CCO,CCC(=O)C,-4.46
1866,301,445,ethylamine,chloroform,CCN,C(Cl)(Cl)Cl,-4.02
1867,1060,1341,1-pentanol,iodobenzene,CCCCCO,C1=CC=C(C=C1)I,-5.02
1868,2229,2882,1-methylpiperidine,methanol,CN1CCCCC1,CO,-56.3
1869,1069,1350,ethylamine,iodobenzene,CCN,C1=CC=C(C=C1)I,-2.73
1870,1243,1549,m-cresol,octane,CC1=CC(=CC=C1)O,CCCCCCCC,-5.19
1871,16,43,toluene,aniline,CC1=CC=CC=C1,C1=CC=C(C=C1)N,-4.57
1872,2350,3021,methanol,water,CO,O,-93.0
1873,546,770,naphthalene,diethylether,C1=CC=C2C=CC=CC2=C1,CCOCC,-7.25
1874,658,888,1-pentanol,dodecane,CCCCCO,CCCCCCCCCCCC,-4.09
1875,2134,2760,4-nitroaniline,dimethylsulfoxide,C1=CC(=CC=C1N)[N+](=O)[O-],CS(=O)C,-47.4
1876,2161,2794,formamide,dimethylsulfoxide,C(=O)N,CS(=O)C,-57.6
1877,1504,1875,bromoform,pentane,C(Br)(Br)Br,CCCCC,-4.83
1878,959,1222,octanal,hexadecane,CCCCCCCC=O,CCCCCCCCCCCCCCCC,-5.98
1879,797,1045,ethylbenzene,heptanol,CCC1=CC=CC=C1,CCCCCCCO,-4.58
1880,225,279,propylacetate,carbondisulfide,CCCCC(=O)O,C(=S)=S,-4.63
1881,2074,2688,"3,4,5-trichlorophenol",acetonitrile,C1=C(C=C(C(=C1Cl)Cl)Cl)O,CC#N,-43.8
1882,1799,2244,"1,1,1-trichloroethane",water,CC(Cl)(Cl)Cl,O,-0.25
1883,2336,3007,"N,N-diethylaniline",water,CCN(CC)C1=CC=CC=C1,O,-54.0
1884,2085,2704,methylamine,acetonitrile,CN,CC#N,-80.2
1885,1693,2126,ethylbenzene,water,CCC1=CC=CC=C1,O,-0.8
1886,1045,1325,1-hexanol,hexanol,CCCCCCO,CCCCCCO,-7.05
1887,469,628,acetophenone,decalin,CC(=O)C1=CC=CC=C1,C1CCC2CCCCC2C1,-6.23
1888,954,1216,ammonia,hexadecane,N,CCCCCCCCCCCCCCCC,-0.93
1889,2346,3017,piperazine,water,C1CNCCN1,O,-66.0
1890,639,869,2-butanone,dimethylformamide,CCC(=O)C,CN(C)C=O,-4.56
1891,2193,2833,2-t-butylphenol,methanol,CC(C)(C)C1=CC=CC=C1O,CO,-61.6
1892,1218,1522,butylacetate,nonane,CCCCCC(=O)[O-],CCCCCCCCC,-4.69
1893,1158,1457,toluene,methylenechloride,CC1=CC=CC=C1,C(Cl)Cl,-5.53
1894,1415,1738,1-octanol,octanol,CCCCCCCCO,CCCCCCCCO,-8.13
1895,2143,2770,"2,4-dinitrophenol",dimethylsulfoxide,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O,CS(=O)C,-38.0
1896,1527,1900,2-hexanone,perfluorobenzene,CCCCC(=O)C,C1(=C(C(=C(C(=C1F)F)F)F)F)F,-5.55
1897,2306,2976,4-chlorophenol,water,C1=CC(=CC=C1O)Cl,O,-66.0
1898,1300,1612,1-propanol,octanol,CCCO,CCCCCCCCO,-5.02
1899,2263,2925,propanoicacid,water,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl,O,-76.2
1900,1603,2028,propylamine,toluene,CCCN,CC1=CC=CC=C1,-3.51
1901,160,204,benzene,butanol,C1=CC=CC=C1,CCCCO,-3.39
1902,1704,2137,1-butanol,water,CCCCO,O,-4.72
1903,956,1219,diethyldisulfide,hexadecane,CCSSCC,CCCCCCCCCCCCCCCC,-5.74
1904,2302,2972,dichloroaceticacid,water,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)C(=O)OC)C,O,-62.3
1905,877,1127,"3,3-dimethylbutanone",hexadecane,CC(=O)C(C)(C)C,CCCCCCCCCCCCCCCC,-3.94
1906,1919,2444,caffeine,water,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,O,-12.64
1907,1884,2352,methylhydrazine,water,CNN,O,-5.31
1908,98,136,toluene,benzonitrile,CC1=CC=CC=C1,C1=CC=C(C=C1)C#N,-4.95
1909,2234,2887,3-methylpyridine,methanol,CC1=CN=CC=C1,CO,-58.5
1910,253,390,ethylamine,chlorobenzene,CCN,C1=CC=C(C=C1)Cl,-2.73
1911,103,141,nitromethane,benzonitrile,C[N+](=O)[O-],C1=CC=C(C=C1)C#N,-5.05
1912,1445,1780,formamide,octanol,C(=O)N,CCCCCCCCO,-7.8
1913,1443,1778,3-methylaniline,octanol,CC1=CC(=CC=C1)N,CCCCCCCCO,-7.57
1914,1648,2080,toluene,undecane,CC1=CC=CC=C1,CCCCCCCCCCC,-4.81
1915,586,813,p-hydroxybenzaldehyde,diethylether,C1=CC(=CC=C1C=O)O,CCOCC,-12.07
1916,627,857,hydrogenperoxide,diisopropylether,OO,CC(C)OC(C)C,-6.72
1917,1696,2129,p-xylene,water,CC1=CC=C(C=C1)C,O,-0.81
1918,2101,2720,acetone,acetonitrile,CC(=O)C,CC#N,-77.5
1919,403,554,"3,3-dimethylbutanone",cyclohexane,CC(=O)C(C)(C)C,C1CCCCC1,-4.42
1920,1154,1453,"1,4-dioxane",methoxyethanol,C1COCCO1,COCCO,-4.91
1921,1682,2115,cyclopentene,water,C1CC=CC1,O,0.56
1922,2056,2664,3-bromoanisole,octanol-water,COC1=CC(=CC=C1)Br,CCCCCCCCO.O,-4.41
1923,2247,2901,t-butanol,water,CC(C)(C)O,O,-72.1
1924,452,610,3-methylaniline,cyclohexane,CC1=CC(=CC=C1)N,C1CCCCC1,-6.47
1925,1327,1641,3-pentanone,octanol,CCC(=O)CC,CCCCCCCCO,-4.36
1926,2049,2657,3-fluoroanisole,octanol-water,COC1=CC(=CC=C1)F,CCCCCCCCO.O,-3.22
1927,880,1130,acetophenone,hexadecane,CC(=O)C1=CC=CC=C1,CCCCCCCCCCCCCCCC,-6.14
1928,2303,2973,"2,2,2-trifluoroethanol",water,C(C(F)(F)F)O,O,-77.5
1929,623,853,p-hydroxybenzaldehyde,diisopropylether,C1=CC(=CC=C1C=O)O,CC(C)OC(C)C,-11.63
1930,1787,2232,2-methoxyethanamine,water,COCCN,O,-6.55
1931,262,399,nitromethane,chlorobenzene,C[N+](=O)[O-],C1=CC=C(C=C1)Cl,-4.32
1932,1634,2061,n-octane,triethylamine,CCCCCCCC,CCN(CC)CC,-5.62
1933,1438,1773,tetramethylsilane,octanol,C[Si](C)(C)C,CCCCCCCCO,-1.79
1934,1969,2563,acetanilide,heptane-water,CC(=O)NC1=CC=CC=C1,CCCCCCC.O,1.8
1935,1802,2247,2-chloropropane,water,CC(C)Cl,O,-0.25
1936,640,870,nitromethane,dimethylformamide,C[N+](=O)[O-],CN(C)C=O,-5.66
1937,2237,2890,4-methylpyridine,methanol,CC1=CC=NC=C1,CO,-58.1
1938,1959,2547,4-methyl-g-butyrolactone,cyclohexane-water,CC1CCC(=O)O1,C1CCCCC1.O,2.37
1939,488,653,ethylbenzene,decane,CCC1=CC=CC=C1,CCCCCCCCCC,-5.25
1940,1843,2291,piperidine,water,C1CCNCC1,O,-5.11
1941,1734,2169,4-heptanone,water,CCCC(=O)CCC,O,-2.93
1942,146,187,ethanol,bromoform,CCO,C(Br)(Br)Br,-3.24
1943,1534,1911,perfluorobenzene,perfluorobenzene,C1(=C(C(=C(C(=C1F)F)F)F)F)F,C1(=C(C(=C(C(=C1F)F)F)F)F)F,-4.42
1944,1986,2582,4-fluorophenylurea,octanol-water,C1=CC(=CC=C1NC(=O)N)F,CCCCCCCCO.O,-1.42
1945,1369,1691,m-hydroxybenzaldehyde,octanol,C1=CC(=CC(=C1)O)C=O,CCCCCCCCO,-11.39
1946,2317,2987,isopropylamine,water,CC(C)N,O,-69.6
1947,659,889,1-hexanol,dodecane,CCCCCCO,CCCCCCCCCCCC,-4.28
1948,1794,2239,fluorobenzene,water,C1=CC=C(C=C1)F,O,-0.78
1949,186,234,hexanoicacid,butanone,C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl,CCC(=O)C,-8.07
1950,1147,1446,2-hexanone,mesitylene,CCCCC(=O)C,CC1=CC(=CC(=C1)C)C,-5.34
1951,608,836,n-octane,diisopropylether,CCCCCCCC,CC(C)OC(C)C,-5.38
1952,1930,2459,phthalimide,water,C1=CC=C2C(=C1)C(=O)NC2=O,O,-9.61
1953,197,245,1-hexanol,butylacetate,CCCCCCO,CCCCCC(=O)[O-],-6.62
1954,293,430,2-butanone,chloroform,CCC(=O)C,C(Cl)(Cl)Cl,-5.43
1955,766,1014,ethylamine,heptane,CCN,CCCCCCC,-2.09
1956,400,551,2-pentanone,cyclohexane,CCCC(=O)C,C1CCCCC1,-4.19
1957,122,161,o-cresol,bromobenzene,CC1=CC=CC=C1O,C1=CC=C(C=C1)Br,-7.26
1958,202,251,butylacetate,butylacetate,CCCCCC(=O)[O-],CCCCCC(=O)[O-],-5.52
1959,835,1085,toluene,hexadecane,CC1=CC=CC=C1,CCCCCCCCCCCCCCCC,-4.54
1960,1439,1774,methylhydrazine,octanol,CNN,CCCCCCCCO,-3.88
1961,1733,2168,2-heptanone,water,CCCCCC(=O)C,O,-3.04
1962,1695,2128,m-xylene,water,CC1=CC(=CC=C1)C,O,-0.84
1963,1707,2140,1-pentanol,water,CCCCCO,O,-4.47
1964,2344,3015,pyridine,water,C1=CC=NC=C1,O,-61.1
1965,1153,1452,ethanol,methoxyethanol,CCO,COCCO,-4.71
1966,1661,2093,ethane,water,CC,O,1.83
1967,1759,2202,2-methylpyrazine,water,CC1=NC=CN=C1,O,-5.57
1968,854,1104,o-cresol,hexadecane,CC1=CC=CC=C1O,CCCCCCCCCCCCCCCC,-5.78
1969,1589,2007,acetone,toluene,CC(=O)C,CC1=CC=CC=C1,-3.59
1970,641,871,"N,N-dimethylformamide",dimethylformamide,CN(C)C=O,CN(C)C=O,-6.47
1971,1,27,toluene,acetonitrile,CC1=CC=CC=C1,CC#N,-4.68
1972,2160,2793,thioacetamide,dimethylsulfoxide,CC(=S)N,CS(=O)C,-54.9
1973,698,930,5-fluorouracil,ethylacetate,C1=C(C(=O)NC(=O)N1)F,CCOC(=O)C,-16.1
1974,1636,2063,ethanol,triethylamine,CCO,CCN(CC)CC,-4.02
1975,1291,1603,ethylbenzene,octanol,CCC1=CC=CC=C1,CCCCCCCCO,-5.08
1976,2255,2915,"2,2,2-trifluoroethanol",water,C(C(F)(F)F)O,O,-68.0
1977,1520,1893,aniline,pentanol,C1=CC=C(C=C1)N,CCCCCO,-6.44
1978,1853,2304,isopropylether,water,CC(C)OC(C)C,O,-0.53
1979,1136,1419,butanoicacid,isopropylbenzene,C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO,CC(C)C1=CC=CC=C1,-4.93
1980,2287,2954,2-nitrophenol,water,C1=CC=C(C(=C1)[N+](=O)[O-])O,O,-60.1
1981,1631,2058,aniline,tributylphosphate,C1=CC=C(C=C1)N,CCCCOP(=O)(OCCCC)OCCCC,-7.6
1982,1998,2598,"1,2-benzodithiol-3-one",octanol-water,C1=CC=C2C(=C1)C(=O)SS2,CCCCCCCCO.O,-3.72
1983,663,893,n-octane,ethanol,CCCCCCCC,CCO,-4.23
1984,683,914,1-butanol,ethylacetate,CCCCO,CCOC(=O)C,-5.77
1985,1257,1568,butylamine,octane,CCCCN,CCCCCCCC,-3.44
1986,317,461,thiophenol,chloroform,C1=CC=C(C=C1)S,C(Cl)(Cl)Cl,-7.61
1987,648,878,n-octane,dimethylsulfoxide,CCCCCCCC,CS(=O)C,-2.84
1988,1434,1769,4-ethylpyridine,octanol,CCC1=CC=NC=C1,CCCCCCCCO,-7.8
1989,1479,1823,2-iodopropane,octanol,CC(C)I,CCCCCCCCO,-4.4
1990,709,941,1-heptanol,ethylbenzene,CCCCCCCO,CCC1=CC=CC=C1,-6.7
1991,1282,1594,2-methylpropene,octanol,CC(=C)C,CCCCCCCCO,-2.03
1992,1768,2211,acetonitrile,water,CC#N,O,-3.89
1993,972,1237,nitromethane,hexadecane,C[N+](=O)[O-],CCCCCCCCCCCCCCCC,-2.58
1994,1306,1618,1-hexanol,octanol,CCCCCCO,CCCCCCCCO,-7.06
1995,1400,1722,"1-bromo-1-chloro-2,2,2-trifluoroethane",octanol,C(C(F)(F)F)(Cl)Br,CCCCCCCCO,-3.27
1996,1408,1731,trimethylphosphate,octanol,COP(=O)(OC)OC,CCCCCCCCO,-7.81
1997,1496,1862,2-heptanone,pentane,CCCCCC(=O)C,CCCCC,-5.4
1998,2038,2643,N-benzyl-2-pyrrolidinone,octanol-water,C1CC(=O)N(C1)CC2=CC=CC=C2,CCCCCCCCO.O,-1.7
1999,1529,1902,2-heptanone,perfluorobenzene,CCCCCC(=O)C,C1(=C(C(=C(C(=C1F)F)F)F)F)F,-6.15
2000,1663,2095,n-butane,water,CCCC,O,2.08
2001,1354,1674,propionitrile,octanol,CCC#N,CCCCCCCCO,-3.66
2002,2308,2978,methanol,water,CO,O,-76.6
2003,2348,3019,ammonia,water,N,O,-85.2
2004,1643,2070,2-hexanone,trimethylbenzene,CCCCC(=O)C,CC1=C(C(=CC=C1)C)C,-5.39
2005,1051,1332,propylamine,hexanol,CCCN,CCCCCCO,-4.83
2006,795,1043,benzene,heptanol,C1=CC=CC=C1,CCCCCCCO,-3.73
2007,1597,2017,hexanoicacid,toluene,C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl,CC1=CC=CC=C1,-6.97
2008,1819,2264,bromobenzene,water,C1=CC=C(C=C1)Br,O,-1.46
2009,1722,2157,propanal,water,CCC=O,O,-3.44
2010,1183,1484,aniline,nitrobenzene,C1=CC=C(C=C1)N,C1=CC=C(C=C1)[N+](=O)[O-],-7.15
2011,1059,1340,1-butanol,iodobenzene,CCCCO,C1=CC=C(C=C1)I,-4.05
2012,540,764,n-octane,diethylether,CCCCCCCC,CCOCC,-5.62
2013,1678,2110,ethene,water,C=C,O,1.27
2014,1757,2200,dipropylamine,water,CCCNCCC,O,-3.66
2015,1923,2450,hexachlorobenzene,water,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl,O,-2.33
2016,95,133,4-methylaniline,benzene,CC1=CC=C(C=C1)N,C1=CC=CC=C1,-7.59
2017,1020,1300,butylamine,hexane,CCCCN,CCCCCC,-3.62
2018,563,787,acetaldehyde,diethylether,CC=O,CCOCC,-2.85
2019,863,1113,"1,2-dimethoxyethane",hexadecane,COCCOC,CCCCCCCCCCCCCCCC,-3.63
2020,1484,1850,n-pentane,pentane,CCCCC,CCCCC,-3.35
2021,1881,2348,"3,5-dimethylpyridine",water,CC1=CC(=CN=C1)C,O,-4.84
2022,1038,1318,nitromethane,hexane,C[N+](=O)[O-],CCCCCC,-2.9
2023,206,255,water,butylacetate,O,CCCCCC(=O)[O-],-4.13
2024,392,543,p-cresol,cyclohexane,CC1=CC=C(C=C1)O,C1CCCCC1,-5.89
2025,870,1120,benzaldehyde,hexadecane,C1=CC=C(C=C1)C=O,CCCCCCCCCCCCCCCC,-5.44
2026,397,548,benzaldehyde,cyclohexane,C1=CC=C(C=C1)C=O,C1CCCCC1,-5.71
2027,2273,2937,benzylalcohol,water,C1=CC=C(C=C1)CO,O,-85.1
2028,1028,1308,chloroform,hexane,C(Cl)(Cl)Cl,CCCCCC,-3.17
2029,1485,1851,methanol,pentane,CO,CCCCC,-1.29
2030,960,1223,2-octanone,hexadecane,CCCCCCC(=O)C,CCCCCCCCCCCCCCCC,-5.81
2031,1570,1988,2-pentanone,tetralin,CCCC(=O)C,C1CCC2=CC=CC=C2C1,-3.99
2032,1895,2366,uracil,water,C1=CNC(=O)NC1=O,O,-16.59
2033,2146,2774,2-naphthol,dimethylsulfoxide,C1=CC=C2C=C(C=CC2=C1)O,CS(=O)C,-51.8
2034,804,1053,butylamine,heptanol,CCCCN,CCCCCCCO,-5.4
2035,1751,2194,piperazine,water,C1CNCCN1,O,-7.4
2036,502,667,2-hexanone,decane,CCCCC(=O)C,CCCCCCCCCC,-4.61
2037,779,1027,p-dibromobenzene,heptane,C1=CC(=CC=C1Br)Br,CCCCCCC,-7.55
2038,1863,2315,hexachloroethane,water,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,O,-1.4
2039,200,248,p-cresol,butylacetate,CC1=CC=C(C=C1)O,CCCCCC(=O)[O-],-9.28
2040,2182,2816,acrylicacid,methanol,CC1=CC(=C(C=C1)OC)CCN,CO,-68.8
2041,2088,2707,diethylamine,acetonitrile,CCNCC,CC#N,-67.5
2042,2278,2942,4-methylphenol,water,CC1=CC=C(C=C1)O,O,-72.0
2043,1796,2241,dichloromethane,water,C(Cl)Cl,O,-1.36
2044,378,529,o-xylene,cyclohexane,CC1=CC=CC=C1C,C1CCCCC1,-5.54
2045,418,575,N-methylaniline,cyclohexane,CNC1=CC=CC=C1,C1CCCCC1,-6.33
